Price,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
Ticker,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
2020-10-12,3534.219971,28837.519531,11876.259766,1649.050049,6001.399902,13138.410156,4979.290039,23558.689453,24649.679688,3358.465088,40593.800781,2403.729980,97483.000000,16562.800781,6132.000000,3298.120117,1.181684,1.303169,105.632004,0.722460,1.313000,0.910450,0.666440,0.777000,0.090000,1.574000,3532.750000,12098.250000,138.906250,174.375000,39.430000,1922.500000,25.226000,63.213585,110.486732,25.070000,11555.363281
2020-10-13,3511.929932,28679.810547,11863.900391,1636.849976,5969.700195,13018.990234,4947.609863,23601.779297,24649.679688,3359.750000,40625.511719,2403.149902,98503.000000,16510.800781,6195.700195,3279.189941,1.181614,1.306575,105.338997,0.721188,1.311250,0.909010,0.664929,0.727000,0.093000,1.513000,3504.750000,12094.000000,139.203125,175.187500,40.200001,1888.500000,24.086000,62.932217,110.380890,26.070000,11425.899414
2020-10-14,3488.669922,28514.000000,11768.730469,1621.650024,5935.100098,13028.059570,4941.660156,23626.730469,24667.089844,3340.778076,40794.738281,2380.479980,99334.000000,16455.400391,6179.200195,3273.280029,1.174219,1.293527,105.470001,0.716440,1.314180,0.915180,0.665540,0.722000,0.100000,1.500000,3481.000000,11974.250000,139.218750,175.375000,41.040001,1901.300049,24.364000,62.776764,110.486732,26.400000,11429.506836
2020-10-15,3483.340088,28494.199219,11713.870117,1638.880005,5832.500000,12703.750000,4837.419922,23507.230469,24158.539062,3332.183105,39728.410156,2361.209961,99054.000000,16501.000000,6210.299805,3192.689941,1.174398,1.301236,105.139000,0.714148,1.314860,0.913320,0.665619,0.731000,0.095000,1.507000,3475.500000,11874.000000,139.125000,175.250000,40.959999,1903.199951,24.193001,62.732338,110.372742,26.969999,11495.349609
2020-10-16,3483.810059,28606.310547,11671.559570,1633.810059,5919.600098,12908.990234,4935.859863,23410.630859,24386.789062,3336.357910,39982.980469,2341.530029,98309.000000,16438.800781,6176.799805,3245.469971,1.170713,1.290206,105.360001,0.708840,1.322510,0.914300,0.659892,0.744000,0.090000,1.529000,3462.250000,11798.000000,139.062500,174.906250,40.880001,1900.800049,24.368999,62.658298,110.185463,27.410000,11322.123047
2020-10-17,3483.810059,28606.310547,11671.559570,1633.810059,5919.600098,12908.990234,4935.859863,23410.630859,24386.789062,3336.357910,39982.980469,2341.530029,98309.000000,16438.800781,6176.799805,3245.469971,1.170713,1.290206,105.360001,0.708840,1.322510,0.914300,0.659892,0.744000,0.090000,1.529000,3462.250000,11798.000000,139.062500,174.906250,40.880001,1900.800049,24.368999,62.658298,110.185463,27.410000,11358.101562
2020-10-18,3483.810059,28606.310547,11671.559570,1633.810059,5919.600098,12908.990234,4935.859863,23410.630859,24386.789062,3336.357910,39982.980469,2341.530029,98309.000000,16438.800781,6176.799805,3245.469971,1.170713,1.290206,105.360001,0.708840,1.322510,0.914300,0.659892,0.744000,0.090000,1.529000,3462.250000,11798.000000,139.062500,174.906250,40.880001,1900.800049,24.368999,62.658298,110.185463,27.410000,11483.359375
2020-10-19,3426.919922,28195.419922,11478.879883,1613.630005,5884.700195,12854.660156,4942.620117,23671.130859,24542.259766,3312.669922,40431.601562,2346.739990,98658.000000,16274.099609,6229.399902,3242.510010,1.171550,1.292775,105.427002,0.709600,1.317930,0.915110,0.661778,0.761000,0.090000,1.548000,3422.750000,11650.250000,138.921875,174.500000,40.830002,1906.400024,24.657000,62.436188,109.973839,29.180000,11742.037109
2020-10-20,3443.120117,28308.789062,11516.490234,1617.709961,5889.200195,12736.950195,4929.279785,23567.039062,24569.539062,3328.100098,40544.371094,2358.409912,100540.000000,16273.299805,6184.600098,3227.870117,1.176886,1.294867,105.470001,0.705617,1.318970,0.910570,0.659309,0.797000,0.095000,1.604000,3432.250000,11660.750000,138.703125,173.500000,41.459999,1910.400024,24.937000,62.658298,109.745834,29.350000,11916.334961
2020-10-21,3435.560059,28210.820312,11484.690430,1603.780029,5776.500000,12557.639648,4853.950195,23639.460938,24754.419922,3325.020020,40707.308594,2370.860107,100552.000000,16230.200195,6191.799805,3180.699951,1.182984,1.295404,105.476997,0.705000,1.312050,0.906700,0.658081,0.816000,0.090000,1.629000,3432.500000,11691.250000,138.578125,173.093750,40.029999,1924.599976,25.197001,62.650875,109.566727,28.650000,12823.689453
2020-10-22,3453.489990,28363.660156,11506.009766,1630.250000,5785.700195,12543.059570,4851.379883,23474.269531,24786.130859,3312.500000,40558.488281,2355.050049,101918.000000,16279.400391,6173.799805,3171.409912,1.185396,1.313198,104.676003,0.710560,1.315320,0.905790,0.664620,0.848000,0.085000,1.658000,3449.250000,11649.750000,138.328125,172.343750,40.639999,1901.099976,24.665001,62.761948,109.322502,28.110001,12965.891602
2020-10-23,3465.389893,28335.570312,11548.280273,1640.500000,5860.299805,12645.750000,4909.640137,23516.589844,24918.779297,3277.997070,40685.500000,2360.810059,101260.000000,16304.099609,6167.000000,3198.860107,1.181502,1.307805,104.920998,0.712610,1.313670,0.907600,0.667160,0.841000,0.083000,1.645000,3451.750000,11663.500000,138.359375,172.593750,39.849998,1902.000000,24.627001,62.835999,109.599319,27.549999,12931.539062
2020-10-24,3465.389893,28335.570312,11548.280273,1640.500000,5860.299805,12645.750000,4909.640137,23516.589844,24918.779297,3277.997070,40685.500000,2360.810059,101260.000000,16304.099609,6167.000000,3198.860107,1.181502,1.307805,104.920998,0.712610,1.313670,0.907600,0.667160,0.841000,0.083000,1.645000,3451.750000,11663.500000,138.359375,172.593750,39.849998,1902.000000,24.627001,62.835999,109.599319,27.549999,13108.062500
2020-10-25,3465.389893,28335.570312,11548.280273,1640.500000,5860.299805,12645.750000,4909.640137,23516.589844,24918.779297,3277.997070,40685.500000,2360.810059,101260.000000,16304.099609,6167.000000,3198.860107,1.181502,1.307805,104.920998,0.712610,1.313670,0.907600,0.667160,0.841000,0.083000,1.645000,3451.750000,11663.500000,138.359375,172.593750,39.849998,1902.000000,24.627001,62.835999,109.599319,27.549999,13031.173828
2020-10-26,3400.969971,27685.380859,11358.940430,1605.209961,5792.000000,12177.179688,4816.120117,23494.339844,24918.779297,3251.118896,40145.500000,2343.909912,101017.000000,16079.599609,6155.600098,3105.250000,1.184848,1.305466,104.682999,0.713201,1.314720,0.904560,0.668440,0.801000,0.080000,1.594000,3393.500000,11492.250000,138.640625,173.593750,38.560001,1902.699951,24.375999,62.280735,109.827248,32.459999,13075.248047
2020-10-27,3390.679932,27463.189453,11431.349609,1590.709961,5729.000000,12063.570312,4730.660156,23485.800781,24787.189453,3254.315918,40522.101562,2330.840088,99606.000000,16020.900391,6051.000000,3070.600098,1.180944,1.301575,104.832001,0.711710,1.320610,0.907900,0.667800,0.778000,0.090000,1.571000,3383.000000,11588.000000,138.843750,174.093750,39.570000,1908.800049,24.525999,62.310329,110.275040,33.349998,13654.218750
2020-10-28,3271.030029,26519.949219,11004.870117,1543.280029,5582.799805,11560.509766,4571.120117,23418.509766,24708.800781,3269.239990,39922.460938,2345.260010,95369.000000,15586.599609,6057.700195,2963.540039,1.178411,1.303186,104.544998,0.712310,1.319180,0.908875,0.670080,0.781000,0.090000,1.570000,3263.500000,11132.750000,138.796875,174.031250,37.389999,1876.199951,23.323999,61.792061,109.729530,40.279999,13271.285156
2020-10-29,3310.110107,26659.109375,11185.589844,1561.579956,5581.799805,11598.070312,4569.669922,23331.939453,24586.599609,3272.729980,39749.851562,2326.669922,96582.000000,15670.700195,5960.299805,2960.030029,1.174867,1.298988,104.315002,0.705520,1.331050,0.910590,0.664969,0.835000,0.083000,1.625000,3302.250000,11342.750000,138.406250,172.843750,36.169998,1865.599976,23.339001,61.969757,109.444626,37.590000,13437.882812
2020-10-30,3269.959961,26501.599609,10911.589844,1538.479980,5577.299805,11556.480469,4594.240234,22977.130859,24107.419922,3224.532959,39614.070312,2267.149902,93952.000000,15580.599609,5927.600098,2958.209961,1.167870,1.293193,104.554001,0.703760,1.331530,0.915310,0.662972,0.860000,0.083000,1.640000,3264.750000,11046.250000,138.218750,172.468750,35.790001,1877.400024,23.617001,62.103008,108.874733,38.020000,13546.522461
2020-10-31,3269.959961,26501.599609,10911.589844,1538.479980,5577.299805,11556.480469,4594.240234,22977.130859,24107.419922,3224.532959,39614.070312,2267.149902,93952.000000,15580.599609,5927.600098,2958.209961,1.167870,1.293193,104.554001,0.703760,1.331530,0.915310,0.662972,0.860000,0.083000,1.640000,3264.750000,11046.250000,138.218750,172.468750,35.790001,1877.400024,23.617001,62.103008,108.874733,38.020000,13780.995117
2020-11-01,3269.959961,26501.599609,10911.589844,1538.479980,5577.299805,11556.480469,4594.240234,22977.130859,24107.419922,3224.532959,39614.070312,2267.149902,93952.000000,15580.599609,5927.600098,2958.209961,1.167870,1.293193,104.554001,0.703760,1.331530,0.915310,0.662972,0.860000,0.083000,1.640000,3264.750000,11046.250000,138.218750,172.468750,35.790001,1877.400024,23.617001,62.103008,108.874733,38.020000,13737.109375
2020-11-02,3310.239990,26925.050781,10957.610352,1568.589966,5655.000000,11788.280273,4691.140137,23295.480469,24460.009766,3225.120117,39757.578125,2300.159912,93952.000000,15696.900391,5951.299805,3019.540039,1.164212,1.292674,104.580002,0.700820,1.336790,0.917160,0.659848,0.849000,0.083000,1.624000,3300.500000,11063.250000,138.296875,172.750000,36.810001,1890.400024,24.006001,62.250957,109.301414,37.130001,13550.489258
2020-11-03,3369.159912,27480.029297,11160.570312,1614.300049,5786.799805,12088.980469,4805.609863,23295.480469,24939.730469,3271.073975,40261.128906,2343.310059,95587.000000,15939.200195,6066.399902,3098.719971,1.164280,1.292390,104.724998,0.705370,1.322050,0.918773,0.663240,0.882000,0.090000,1.655000,3361.500000,11265.750000,138.093750,172.031250,37.660000,1908.500000,24.305000,62.786343,109.407509,35.549999,13950.300781
2020-11-04,3443.439941,27847.660156,11590.780273,1615.079956,5883.299805,12324.219727,4922.850098,23695.230469,24886.140625,3277.439941,40616.140625,2357.320068,97811.000000,15998.700195,6062.100098,3161.070068,1.176221,1.312164,104.545998,0.719683,1.310210,0.910640,0.672902,0.768000,0.083000,1.546000,3435.000000,11763.000000,138.984375,174.437500,39.150002,1894.599976,23.864000,63.373745,111.047348,29.570000,14133.707031
2020-11-05,3510.449951,28390.179688,11890.929688,1660.050049,5906.200195,12568.089844,4983.990234,24105.279297,25695.919922,3320.133057,41340.160156,2413.790039,100774.000000,16298.200195,6139.600098,3215.560059,1.173268,1.296680,104.438004,0.718050,1.312640,0.911400,0.670008,0.776000,0.085000,1.544000,3504.750000,12076.500000,138.875000,174.343750,38.790001,1945.300049,25.171000,63.596821,111.463470,27.580000,15579.848633
2020-11-06,3509.439941,28323.400391,11895.230469,1648.260010,5910.000000,12480.019531,4960.879883,24325.230469,25712.970703,3312.158936,41893.058594,2416.500000,100799.000000,16282.799805,6190.200195,3204.050049,1.181754,1.313940,103.602997,0.726270,1.308210,0.904170,0.676489,0.820000,0.083000,1.599000,3500.750000,12075.000000,138.546875,173.312500,37.139999,1950.300049,25.646000,63.373745,111.112671,24.860001,15565.880859
2020-11-07,3509.439941,28323.400391,11895.230469,1648.260010,5910.000000,12480.019531,4960.879883,24325.230469,25712.970703,3312.158936,41893.058594,2416.500000,100799.000000,16282.799805,6190.200195,3204.050049,1.181754,1.313940,103.602997,0.726270,1.308210,0.904170,0.676489,0.820000,0.083000,1.599000,3500.750000,12075.000000,138.546875,173.312500,37.139999,1950.300049,25.646000,63.373745,111.112671,24.860001,14833.753906
2020-11-08,3509.439941,28323.400391,11895.230469,1648.260010,5910.000000,12480.019531,4960.879883,24325.230469,25712.970703,3312.158936,41893.058594,2416.500000,100799.000000,16282.799805,6190.200195,3204.050049,1.181754,1.313940,103.602997,0.726270,1.308210,0.904170,0.676489,0.820000,0.083000,1.599000,3500.750000,12075.000000,138.546875,173.312500,37.139999,1950.300049,25.646000,63.373745,111.112671,24.860001,15479.567383
2020-11-09,3550.500000,29157.970703,11713.780273,1705.040039,6186.299805,13095.969727,5336.319824,24839.839844,26016.169922,3373.729980,42597.429688,2447.199951,103913.000000,16475.900391,6298.799805,3407.909912,1.189301,1.318061,103.252998,0.728672,1.302230,0.899320,0.679750,0.958000,0.088000,1.751000,3544.000000,11820.500000,137.578125,170.187500,40.290001,1853.199951,23.684999,63.857086,110.272293,25.750000,15332.315430
2020-11-10,3545.530029,29420.919922,11553.860352,1737.010010,6296.899902,13163.110352,5418.970215,24905.589844,26301.480469,3360.148926,43277.648438,2452.830078,105351.000000,16615.400391,6340.500000,3442.620117,1.182732,1.316968,105.137001,0.728200,1.300710,0.912690,0.682519,0.972000,0.090000,1.760000,3541.000000,11618.250000,137.437500,170.000000,41.360001,1875.400024,24.445999,63.767826,109.986725,24.799999,15290.902344
2020-11-11,3572.659912,29397.630859,11786.429688,1736.939941,6382.100098,13216.179688,5445.209961,25349.599609,26226.980469,3342.202881,43593.671875,2485.870117,104532.000000,16774.099609,6449.700195,3467.300049,1.181879,1.326154,105.260002,0.728170,1.303100,0.914980,0.682822,0.958000,0.090000,1.739000,3568.000000,11886.000000,137.609375,170.656250,41.450001,1860.699951,24.250999,63.745522,110.190697,23.450001,15701.339844
2020-11-12,3537.010010,29080.169922,11709.589844,1708.469971,6338.899902,13052.950195,5362.569824,25520.880859,26169.380859,3338.679932,43357.191406,2475.620117,102175.000000,16582.199219,6418.200195,3428.199951,1.178030,1.322419,105.415001,0.728428,1.305820,0.916587,0.690250,0.885000,0.085000,1.651000,3532.500000,11820.000000,138.156250,172.281250,41.119999,1872.599976,24.290001,63.314274,110.631271,25.350000,16276.343750
2020-11-13,3585.149902,29479.810547,11829.290039,1744.040039,6316.399902,13076.719727,5380.160156,25385.869141,26156.859375,3310.104980,43443.000000,2493.870117,104512.000000,16675.599609,6405.200195,3432.070068,1.180339,1.312164,105.089996,0.724019,1.313600,0.914820,0.683901,0.893000,0.083000,1.648000,3582.000000,11933.500000,138.109375,172.187500,40.130001,1885.699951,24.759001,63.529888,110.761833,23.100000,16317.808594
2020-11-14,3585.149902,29479.810547,11829.290039,1744.040039,6316.399902,13076.719727,5380.160156,25385.869141,26156.859375,3310.104980,43443.000000,2493.870117,104512.000000,16675.599609,6405.200195,3432.070068,1.180339,1.312164,105.089996,0.724019,1.313600,0.914820,0.683901,0.893000,0.083000,1.648000,3582.000000,11933.500000,138.109375,172.187500,40.130001,1885.699951,24.759001,63.529888,110.761833,23.100000,16068.138672
2020-11-15,3585.149902,29479.810547,11829.290039,1744.040039,6316.399902,13076.719727,5380.160156,25385.869141,26156.859375,3310.104980,43443.000000,2493.870117,104512.000000,16675.599609,6405.200195,3432.070068,1.180339,1.312164,105.089996,0.724019,1.313600,0.914820,0.683901,0.893000,0.083000,1.648000,3582.000000,11933.500000,138.109375,172.187500,40.130001,1885.699951,24.759001,63.529888,110.761833,23.100000,15955.587891
2020-11-16,3626.909912,29950.439453,11924.129883,1785.339966,6421.299805,13138.610352,5471.479980,25906.929688,26381.669922,3346.968994,43443.000000,2543.030029,106430.000000,16889.800781,6484.299805,3466.209961,1.184525,1.322052,104.676003,0.729081,1.312360,0.912080,0.687148,0.906000,0.075000,1.660000,3623.000000,12005.000000,138.031250,171.906250,41.340000,1887.300049,24.785999,63.886822,111.120811,22.450001,16716.111328
2020-11-17,3609.530029,29783.349609,11899.339844,1791.910034,6365.299805,13133.469727,5483.000000,26014.619141,26415.089844,3339.899902,43952.710938,2539.149902,107229.000000,16948.099609,6498.200195,3468.479980,1.185944,1.322209,104.541000,0.732100,1.307530,0.912370,0.690808,0.872000,0.080000,1.626000,3606.750000,11975.000000,138.296875,172.562500,41.430000,1884.500000,24.635000,63.909103,111.479759,22.709999,17645.406250
2020-11-18,3567.790039,29438.419922,11801.599609,1769.319946,6385.200195,13201.889648,5511.450195,25728.140625,26544.289062,3347.302979,44180.050781,2545.639893,106483.000000,16889.800781,6531.100098,3482.169922,1.186366,1.325908,104.181000,0.729600,1.310500,0.911000,0.689300,0.882000,0.075000,1.618000,3565.000000,11897.000000,138.187500,172.531250,41.820000,1873.500000,24.433001,63.790157,111.716377,23.840000,17804.005859
2020-11-19,3581.870117,29483.230469,11904.709961,1784.130005,6334.399902,13086.160156,5474.660156,25634.339844,26356.970703,3363.087891,43599.960938,2547.419922,106517.000000,16909.800781,6547.200195,3451.969971,1.184764,1.325645,103.893997,0.730199,1.308420,0.911860,0.692209,0.854000,0.060000,1.578000,3580.000000,11987.250000,138.359375,173.250000,41.740002,1861.099976,24.033001,64.005798,112.336449,23.110001,17817.089844
2020-11-20,3557.540039,29263.480469,11854.969727,1785.339966,6351.500000,13137.250000,5495.890137,25527.369141,26451.539062,3377.729980,43882.250000,2553.500000,106517.000000,17019.099609,6539.200195,3467.600098,1.186648,1.324924,103.824997,0.726910,1.308570,0.910943,0.690660,0.829000,0.058000,1.532000,3554.250000,11905.750000,138.500000,174.062500,42.150002,1872.599976,24.348000,63.886822,112.238541,23.700001,18621.314453
2020-11-21,3557.540039,29263.480469,11854.969727,1785.339966,6351.500000,13137.250000,5495.890137,25527.369141,26451.539062,3377.729980,43882.250000,2553.500000,106517.000000,17019.099609,6539.200195,3467.600098,1.186648,1.324924,103.824997,0.726910,1.308570,0.910943,0.690660,0.829000,0.058000,1.532000,3554.250000,11905.750000,138.500000,174.062500,42.150002,1872.599976,24.348000,63.886822,112.238541,23.700001,18642.232422
2020-11-22,3557.540039,29263.480469,11854.969727,1785.339966,6351.500000,13137.250000,5495.890137,25527.369141,26451.539062,3377.729980,43882.250000,2553.500000,106517.000000,17019.099609,6539.200195,3467.600098,1.186648,1.324924,103.824997,0.726910,1.308570,0.910943,0.690660,0.829000,0.058000,1.532000,3554.250000,11905.750000,138.500000,174.062500,42.150002,1872.599976,24.348000,63.886822,112.238541,23.700001,18370.001953
2020-11-23,3577.590088,29591.269531,11880.629883,1818.300049,6333.799805,13126.969727,5492.149902,25527.369141,26486.199219,3414.489990,44077.148438,2602.590088,107379.000000,17094.500000,6561.600098,3463.040039,1.186648,1.330513,103.817001,0.731700,1.308220,0.910530,0.694691,0.857000,0.070000,1.562000,3576.000000,11905.250000,138.312500,173.468750,43.060001,1837.800049,23.624001,63.983479,112.377235,22.660000,18364.121094
2020-11-24,3635.409912,30046.240234,12036.790039,1853.530029,6432.200195,13292.440430,5558.419922,26165.589844,26588.199219,3402.822998,44523.019531,2617.760010,109786.000000,17274.300781,6644.100098,3507.979980,1.184273,1.332907,104.525002,0.729820,1.307440,0.912440,0.693111,0.882000,0.080000,1.603000,3632.750000,12076.000000,138.250000,172.906250,44.910000,1804.800049,23.292000,64.176804,112.124313,21.639999,19107.464844
2020-11-25,3629.649902,29872.470703,12094.400391,1845.020020,6391.100098,13289.799805,5571.290039,26296.859375,26669.750000,3362.326904,43828.101562,2601.540039,110133.000000,17313.099609,6683.299805,3511.899902,1.190051,1.336327,104.513000,0.736670,1.299640,0.910800,0.697910,0.878000,0.080000,1.620000,3627.250000,12152.250000,138.265625,172.875000,45.709999,1805.699951,23.356001,64.147041,112.189598,21.250000,18732.121094
2020-11-26,3629.649902,29872.470703,12094.400391,1845.020020,6362.899902,13286.570312,5566.790039,26537.310547,26819.449219,3369.732910,44259.738281,2625.909912,110227.000000,17351.300781,6636.399902,3510.939941,1.192000,1.338545,104.400002,0.736485,1.300200,0.908220,0.700408,0.878000,0.080000,1.620000,3627.250000,12152.250000,138.265625,172.875000,45.709999,1805.699951,23.356001,64.147041,112.189598,21.250000,17150.623047
2020-11-27,3638.350098,29910.369141,12205.849609,1855.270020,6367.600098,13335.679688,5598.180176,26644.710938,26894.679688,3408.306885,44149.718750,2633.449951,110575.000000,17396.599609,6601.100098,3527.790039,1.191600,1.335452,104.241997,0.735800,1.302040,0.906420,0.700339,0.842000,0.073000,1.574000,3636.500000,12257.500000,138.546875,173.875000,45.529999,1781.900024,22.552999,64.251144,112.589348,20.840000,17108.402344
2020-11-28,3638.350098,29910.369141,12205.849609,1855.270020,6367.600098,13335.679688,5598.180176,26644.710938,26894.679688,3408.306885,44149.718750,2633.449951,110575.000000,17396.599609,6601.100098,3527.790039,1.191600,1.335452,104.241997,0.735800,1.302040,0.906420,0.700339,0.842000,0.073000,1.574000,3636.500000,12257.500000,138.546875,173.875000,45.529999,1781.900024,22.552999,64.251144,112.589348,20.840000,17717.414062
2020-11-29,3638.350098,29910.369141,12205.849609,1855.270020,6367.600098,13335.679688,5598.180176,26644.710938,26894.679688,3408.306885,44149.718750,2633.449951,110575.000000,17396.599609,6601.100098,3527.790039,1.191600,1.335452,104.241997,0.735800,1.302040,0.906420,0.700339,0.842000,0.073000,1.574000,3636.500000,12257.500000,138.546875,173.875000,45.529999,1781.900024,22.552999,64.251144,112.589348,20.840000,18177.484375
2020-11-30,3621.629883,29638.640625,12198.740234,1819.819946,6266.200195,13291.160156,5518.549805,26433.619141,26341.490234,3391.760010,44149.718750,2591.340088,108888.000000,17190.300781,6517.799805,3492.540039,1.197146,1.333191,104.082001,0.740028,1.298260,0.904230,0.703502,0.844000,0.075000,1.573000,3623.250000,12277.000000,138.531250,173.781250,45.340000,1775.699951,22.534000,64.184227,112.980972,20.570000,19625.835938
2020-12-01,3662.449951,29823.919922,12355.110352,1836.050049,6384.700195,13382.299805,5581.640137,26787.539062,26567.679688,3451.939941,44655.441406,2634.250000,111335.000000,17296.900391,6588.500000,3525.239990,1.193816,1.333689,104.299004,0.735680,1.299200,0.908270,0.701882,0.934000,0.080000,1.676000,3660.500000,12452.250000,137.843750,171.687500,44.549999,1814.099976,24.033001,64.349220,112.552620,20.770000,18802.998047
2020-12-02,3669.010010,29883.789062,12349.370117,1838.030029,6463.399902,13313.240234,5583.009766,26800.980469,26532.580078,3449.381104,44618.039062,2675.899902,111814.000000,17358.199219,6590.200195,3521.320068,1.207438,1.342264,104.308998,0.738089,1.293300,0.899510,0.706999,0.948000,0.075000,1.704000,3667.250000,12454.250000,137.843750,171.218750,45.279999,1825.699951,24.025000,64.528381,112.176575,21.170000,19201.091797
2020-12-03,3666.719971,29969.519531,12377.179688,1848.699951,6490.299805,13252.860352,5574.359863,26809.369141,26728.500000,3442.135986,44632.648438,2696.219971,112919.000000,17398.000000,6615.299805,3517.100098,1.211460,1.337077,104.458000,0.741800,1.291720,0.894610,0.707150,0.920000,0.075000,1.666000,3664.500000,12462.250000,138.078125,171.906250,45.639999,1836.800049,24.087000,64.565720,112.618004,21.280001,19445.398438
2020-12-04,3699.120117,30218.259766,12464.230469,1892.449951,6550.200195,13298.959961,5609.149902,26751.240234,26835.919922,3444.581055,45079.550781,2731.449951,113682.000000,17521.000000,6634.100098,3539.270020,1.214565,1.345497,103.822998,0.743900,1.286460,0.890770,0.707339,0.969000,0.075000,1.730000,3698.000000,12526.000000,137.812500,170.750000,46.259998,1835.900024,24.202999,64.834450,111.996681,20.790001,18699.765625
2020-12-05,3699.120117,30218.259766,12464.230469,1892.449951,6550.200195,13298.959961,5609.149902,26751.240234,26835.919922,3444.581055,45079.550781,2731.449951,113682.000000,17521.000000,6634.100098,3539.270020,1.214565,1.345497,103.822998,0.743900,1.286460,0.890770,0.707339,0.969000,0.075000,1.730000,3698.000000,12526.000000,137.812500,170.750000,46.259998,1835.900024,24.202999,64.834450,111.996681,20.790001,19154.230469
2020-12-06,3699.120117,30218.259766,12464.230469,1892.449951,6550.200195,13298.959961,5609.149902,26751.240234,26835.919922,3444.581055,45079.550781,2731.449951,113682.000000,17521.000000,6634.100098,3539.270020,1.214565,1.345497,103.822998,0.743900,1.286460,0.890770,0.707339,0.969000,0.075000,1.730000,3698.000000,12526.000000,137.812500,170.750000,46.259998,1835.900024,24.202999,64.834450,111.996681,20.790001,19345.121094
2020-12-07,3691.959961,30069.789062,12519.950195,1891.250000,6555.399902,13271.000000,5573.379883,26547.439453,26506.849609,3416.604004,45426.968750,2745.439941,113625.000000,17582.400391,6675.000000,3530.080078,1.212136,1.341742,104.197998,0.743157,1.277960,0.891740,0.704140,0.928000,0.070000,1.686000,3690.750000,12596.000000,138.140625,171.562500,45.759998,1861.800049,24.740999,64.804588,112.094810,21.299999,19191.630859
2020-12-08,3702.250000,30173.880859,12582.769531,1917.780029,6558.799805,13278.490234,5560.669922,26467.080078,26304.560547,3410.179932,45608.511719,2700.929932,113571.000000,17639.000000,6687.700195,3525.870117,1.211314,1.335738,103.998001,0.741760,1.280200,0.890569,0.704052,0.913000,0.068000,1.659000,3702.000000,12637.500000,138.218750,172.093750,45.599998,1870.800049,24.684000,64.752319,111.964005,20.680000,18321.144531
2020-12-09,3672.820068,30068.810547,12338.950195,1902.150024,6564.299805,13340.259766,5546.819824,26817.939453,26502.839844,3371.964111,46103.500000,2755.469971,112722.000000,17559.900391,6728.500000,3529.020020,1.211094,1.336559,104.135002,0.741100,1.281620,0.888528,0.704072,0.941000,0.070000,1.689000,3672.500000,12367.000000,138.046875,171.500000,45.520000,1834.599976,23.930000,64.655281,111.555229,22.270000,18553.916016
2020-12-10,3668.100098,29999.259766,12405.809570,1922.699951,6599.799805,13295.730469,5549.649902,26756.240234,26410.589844,3373.275879,45959.878906,2746.459961,114992.000000,17593.300781,6683.100098,3522.310059,1.207875,1.336702,104.272003,0.743500,1.282440,0.889360,0.701641,0.908000,0.070000,1.637000,3668.500000,12402.000000,138.312500,172.468750,46.779999,1833.599976,24.031000,64.774704,112.111153,22.520000,18264.992188
2020-12-11,3663.459961,30046.369141,12377.870117,1911.699951,6546.799805,13114.299805,5507.549805,26652.519531,26505.869141,3347.190918,46099.011719,2770.060059,115323.000000,17548.900391,6642.600098,3485.840088,1.214429,1.330566,104.181999,0.752440,1.273920,0.885858,0.709401,0.893000,0.065000,1.626000,3661.250000,12368.000000,138.500000,172.625000,46.570000,1839.800049,24.032000,64.707520,112.225594,23.309999,18058.904297
2020-12-12,3663.459961,30046.369141,12377.870117,1911.699951,6546.799805,13114.299805,5507.549805,26652.519531,26505.869141,3347.190918,46099.011719,2770.060059,115323.000000,17548.900391,6642.600098,3485.840088,1.214429,1.330566,104.181999,0.752440,1.273920,0.885858,0.709401,0.893000,0.065000,1.626000,3661.250000,12368.000000,138.500000,172.625000,46.570000,1839.800049,24.032000,64.707520,112.225594,23.309999,18803.656250
2020-12-13,3663.459961,30046.369141,12377.870117,1911.699951,6546.799805,13114.299805,5507.549805,26652.519531,26505.869141,3347.190918,46099.011719,2770.060059,115323.000000,17548.900391,6642.600098,3485.840088,1.214429,1.330566,104.181999,0.752440,1.273920,0.885858,0.709401,0.893000,0.065000,1.626000,3661.250000,12368.000000,138.500000,172.625000,46.570000,1839.800049,24.032000,64.707520,112.225594,23.309999,19142.382812
